,image_id,image_path,ratio_category,entities,label,og_image
9156,58a0c796e16d767e_m0fm3zh_7aa7b4d4_OpenImages_OpenJourney,p2p/OpenImages/SDv4/breezy.jpeg,bin4,"['laptop', 'vase', 'flowerpot']",fake,58a0c796e16d767e
9183,8865694899bc5737_m0dbvp_cb20ba7e_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/on.jpeg,bin2,['goose'],fake,8865694899bc5737
9191,dc012ea9e1406bfa_m02wbtzl_eb9e4c2a_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/egg_wash.jpeg,bin3,"['sun hat', 'horse', 'sombrero']",fake,dc012ea9e1406bfa
9207,8865694899bc5737_m0dbvp_8c37821e_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/with_a_large_trestle.jpeg,bin3,['goose'],fake,8865694899bc5737
9215,e3ca7de8aa638f6a_m02vqfm_1c2e49d7_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/honey_bucket.jpeg,bin4,"['spoon', 'coffee (drink)', 'saucer', 'drink', 'bottle', 'coffee cup', 'tea']",fake,e3ca7de8aa638f6a
9238,8b286a528fde362d_m02p0tk3_61142c8a_OpenImages_OpenJourney,p2p/OpenImages/SDv4/on_a_sunny_day.jpeg,bin5,"['guitar', 'human body']",fake,8b286a528fde362d
9241,7ca419af2bf4b432,original/images/OpenImages/7ca419af2bf4b432.jpg,,"['aircraft', 'fixed-wing aircraft']",real,
9245,e1ddd4103569fbab_m02l8p9_df248772_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/grassy.jpeg,bin5,"['harbor seal', 'sea lion', 'carnivore']",fake,e1ddd4103569fbab
9261,b99df92d7b79dec8_m0cmx8_a2576d67_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/silver.jpeg,bin4,"['spoon', 'coffee cup', 'drink']",fake,b99df92d7b79dec8
9265,8c1d24dcbaeec096_m02zn6n_e6e157d4_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/boar.jpeg,bin3,['barrel'],fake,8c1d24dcbaeec096
9297,fd01a784f0e01064_m024d2_63442d95_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/foggy.jpeg,bin5,['calculator'],fake,fd01a784f0e01064
9304,8865694899bc5737_m0dbvp_824adbd8_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/a_small_polar_bear_also_playing.jpeg,bin1,['goose'],fake,8865694899bc5737
9306,f7dc53f11acde989_m01dwwc_9c41602c_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/under_a_bright_sun.jpeg,bin4,['pancake'],fake,f7dc53f11acde989
9337,179846a7e34ba228_m039xj__28027b21_OpenImages_OpenJourney,p2p/OpenImages/SDv4/boy.jpeg,bin1,"['suit', 'human ear']",fake,179846a7e34ba228
9345,347b0afa5c8808d8_m07fbm7_e5f787c6_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/forest.jpeg,bin2,"['tart', 'strawberry']",fake,347b0afa5c8808d8
9365,fe1580f27cfe4c67,original/images/OpenImages/fe1580f27cfe4c67.jpg,,"['pastry', 'cake']",real,
9372,347b0afa5c8808d8_m07fbm7_06892da6_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/donut.jpeg,bin3,"['tart', 'strawberry']",fake,347b0afa5c8808d8
9378,b2916bddaa2d55eb_m021mn_4150ba26_OpenImages_OpenJourney,p2p/OpenImages/SDv4/sunburned.jpeg,bin3,['cookie'],fake,b2916bddaa2d55eb
9402,6a951ffda4eb0a0b_m0cd4d_790c6fb7_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/pair.jpeg,bin4,"['leopard', 'cheetah', 'jaguar (animal)']",fake,6a951ffda4eb0a0b
9411,b2916bddaa2d55eb_m021mn_b5766c02_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/on_a_city_street.jpeg,bin1,['cookie'],fake,b2916bddaa2d55eb
9443,2406df385f602b9b_m015x4r_c7f986b1_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/on_a_rainy_day.jpeg,bin3,"['zucchini', 'cucumber']",fake,2406df385f602b9b
9445,89d8c4de1f2f3f07_m01m2v_a3069cf0_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/on_a_hot_day.jpeg,bin4,"['laptop', 'computer keyboard']",fake,89d8c4de1f2f3f07
9448,253425099d3393de_m01cmb2_7d7de923_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/blue.jpeg,bin5,"['miniskirt', 'jeans']",fake,253425099d3393de
9464,86401ad43b4f7652_m0cnyhnx_ca4b7e93_OpenImages_OpenJourney,p2p/OpenImages/SDv4/on_a_laptop.jpeg,bin5,"['horse', 'bull']",fake,86401ad43b4f7652
9465,a273f504b47d0670_m01yrx_a0626e8b_OpenImages_OpenJourney,p2p/OpenImages/SDv4/under_a_tree.jpeg,bin5,"['carnivore', 'cat']",fake,a273f504b47d0670
9480,16af0e13b34bbe4d_m09qck_fcf1d5b3_OpenImages_OpenJourney,p2p/OpenImages/SDv4/wheatfield.jpeg,bin4,['banana'],fake,16af0e13b34bbe4d
9491,781a6f4611f566b7_m01599_0c59ba6f_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/bougainvillea.jpeg,bin4,"['bottle', 'beer']",fake,781a6f4611f566b7
9506,2c5681a1d46ea716_m07fbm7_d36d661f_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/a_piano_keyboard.jpeg,bin2,"['cake', 'strawberry']",fake,2c5681a1d46ea716
9523,516a2419668bd201_m0hkxq_b239fe49_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/rainy_autumn_day.jpeg,bin2,['broccoli'],fake,516a2419668bd201
9551,febefae5f104a7c8_m0l515_ef067f2e_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/papers.jpeg,bin5,"['sandwich', 'bread']",fake,febefae5f104a7c8
9560,addd2b526748b761,original/images/OpenImages/addd2b526748b761.jpg,,"['cowboy hat', 'fedora']",real,
9566,adc6cb08fcafcf77_m01xq0k1_40460cae_OpenImages_OpenJourney,p2p/OpenImages/SDv4/in_a_rainy_storm.jpeg,bin3,['cattle'],fake,adc6cb08fcafcf77
9599,f722edf6695264e1_m02jvh9_b0457595_OpenImages_StableDiffusion_XL,"p2p/ADE20K/OJ/staten_island,_new_york.jpeg",bin4,"['teapot', 'mug', 'kettle', 'saucer', 'coffee cup']",fake,f722edf6695264e1
9601,eea67dd864586c56_m0342h_e6005924_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/sandwich.jpeg,bin2,"['person', 'guitar']",fake,eea67dd864586c56
9605,74b714ee6721e879_m0hf58v5_76b2130c_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/at_a_swimming_pool.jpeg,bin3,"['luggage and bags', 'girl']",fake,74b714ee6721e879
9606,05122205d3994c32_m05vtc_198cc865_OpenImages_OpenJourney,p2p/OpenImages/SDv4/near_a_window.jpeg,bin1,['potato'],fake,05122205d3994c32
9608,7936076e23541980_m0dv77_3c062ae8_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/in_the_pouring_rain.jpeg,bin4,['squash (plant)'],fake,7936076e23541980
9615,b2916bddaa2d55eb_m021mn_f459da98_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/sleepy.jpeg,bin4,['cookie'],fake,b2916bddaa2d55eb
9636,f509159922bd5baa_m04dr76w_5f100e1e_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/photograph.jpeg,bin2,['bottle'],fake,f509159922bd5baa
9643,05122205d3994c32_m05vtc_198cc865_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/a_throw_on_the_sofa.jpeg,bin1,['potato'],fake,05122205d3994c32
9646,b2ebfacff545ad09_m0242l_b52c0917_OpenImages_OpenJourney,p2p/OpenImages/SDv4/flippers_kicking_up_dolphins_and_whales.jpeg,bin3,['coin'],fake,b2ebfacff545ad09
9664,4e1a92be80a8d7f6,original/images/OpenImages/4e1a92be80a8d7f6.jpg,,['boot'],real,
9683,ceec94afe83824f8,original/images/OpenImages/ceec94afe83824f8.jpg,,['bread'],real,
9689,74b714ee6721e879_m05r655_273e4c7c_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/tank_top_and_swimsuit_bottom.jpeg,bin3,"['luggage and bags', 'girl']",fake,74b714ee6721e879
9712,05122205d3994c32_m05vtc_198cc865_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/video_game_console.jpeg,bin1,['potato'],fake,05122205d3994c32
9714,3fdfe506da22acaa_m0ch_cf_484255f6_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/red.jpeg,bin3,['fish'],fake,3fdfe506da22acaa
9716,05122205d3994c32,original/images/OpenImages/05122205d3994c32.jpg,,['potato'],real,
9719,be3e49b80af4e60c,original/images/OpenImages/be3e49b80af4e60c.jpg,,"['bird', 'chicken']",real,
9757,3d37a6b6be146c12_m03fwl_55e995fb_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/bullhorn_with_a_floodlight.jpeg,bin1,['goat'],fake,3d37a6b6be146c12
9817,bcb52a962e3bed87_m02jvh9_5e2a7798_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/swimming.jpeg,bin5,"['tea', 'coffee (drink)', 'coffee cup', 'mug']",fake,bcb52a962e3bed87
9824,3df749836e00ec37,original/images/OpenImages/3df749836e00ec37.jpg,,"['goose', 'swan']",real,
9850,0ab25a872a3a628f_m0cmx8_4f111b11_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/on_a_playful_day.jpeg,bin4,['spoon'],fake,0ab25a872a3a628f
9863,dde0f0d1cb4c50dc_m01lrl_84ad28f3_OpenImages_OpenJourney,p2p/OpenImages/SDv4/deserted_mining_town.jpeg,bin2,['carnivore'],fake,dde0f0d1cb4c50dc
9882,1c68ec73964a0332_m01x_v_98712b01_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/on_a_picnic_table.jpeg,bin3,['camel'],fake,1c68ec73964a0332
9887,e3ca083901d78d37,original/images/OpenImages/e3ca083901d78d37.jpg,,"['sheep', 'goat']",real,
9932,3928a399e08e1758_m034c16_248b7ab5_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/notepad.jpeg,bin3,"['pillow', 'studio couch', 'couch']",fake,3928a399e08e1758
9961,d563d1c04e5cf154,original/images/OpenImages/d563d1c04e5cf154.jpg,,['football'],real,
9988,dbc3c0da2f3d57d8_m09f20_997733ae_OpenImages_OpenJourney,p2p/OpenImages/SDv4/morning_sun.jpeg,bin4,['hippopotamus'],fake,dbc3c0da2f3d57d8
9989,febefae5f104a7c8,original/images/OpenImages/febefae5f104a7c8.jpg,,"['sandwich', 'bread']",real,
9996,56401bf3ff33c9ed_m01xyhv_755b1dc6_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/on_a_rainy_day.jpeg,bin4,['suit'],fake,56401bf3ff33c9ed
10018,408e6a6f9f0ab7f3_m06k2mb_648816f5_OpenImages_OpenJourney,p2p/OpenImages/SDv4/on_a_black_ceramic_platter.jpeg,bin2,"['high heels', 'trousers', 'dress', 'belt', 'boot']",fake,408e6a6f9f0ab7f3
10045,f820c39c5300de83_m01bfm9_56103eb9_OpenImages_OpenJourney,p2p/OpenImages/SDv4/under_the_sun.jpeg,bin3,"['shorts', 'volleyball (ball)', 'woman']",fake,f820c39c5300de83
10049,f820c39c5300de83_m01bfm9_644e6684_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/skating_on.jpeg,bin2,"['shorts', 'volleyball (ball)', 'woman']",fake,f820c39c5300de83
10051,a29e85514998dff0,original/images/OpenImages/a29e85514998dff0.jpg,,"['bowl', 'orange (fruit)', 'grapefruit', 'apple']",real,
10053,b755836a8af2024b_m01j51_8c5f42ad_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/flag.jpeg,bin2,['balloon'],fake,b755836a8af2024b
10054,fd01a784f0e01064,original/images/OpenImages/fd01a784f0e01064.jpg,,['calculator'],real,
10107,e6e6865c1f6b8e87,original/images/OpenImages/e6e6865c1f6b8e87.jpg,,"['tomato', 'pizza']",real,
10114,d78ddd3457118747,original/images/OpenImages/d78ddd3457118747.jpg,,"['jug', 'pitcher (container)', 'strawberry']",real,
10168,221b481a8ee7e11d_m0hqkz_23f53460_OpenImages_OpenJourney,p2p/OpenImages/SDv4/in_a_garden.jpeg,bin5,"['grapefruit', 'lemon (plant)']",fake,221b481a8ee7e11d
10178,5f2c6ffc9d36ed35_m09728_8edbae46_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/cream_horse.jpeg,bin2,"['hamburger', 'bread']",fake,5f2c6ffc9d36ed35
10179,94e41c296bd7ffb3_m09rvcxw_611a2714_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/backyard.jpeg,bin2,"['missile', 'rocket']",fake,94e41c296bd7ffb3
10204,56401bf3ff33c9ed_m01xyhv_755b1dc6_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/on_a_snowy_day.jpeg,bin4,['suit'],fake,56401bf3ff33c9ed
10233,fecf91dd4a41cd96_m03fj2_be17d7b2_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/sleek.jpeg,bin2,"['goldfish', 'fish']",fake,fecf91dd4a41cd96
10241,fe1580f27cfe4c67_m0fszt_fb9a599d_OpenImages_OpenJourney,p2p/OpenImages/SDv4/cuff.jpeg,bin3,"['pastry', 'cake']",fake,fe1580f27cfe4c67
10244,05da9a3a550ceeed_m018xm_f3fa382f_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/whiskey.jpeg,bin5,['ball (object)'],fake,05da9a3a550ceeed
10254,622e074fe98116c3_m02s195_71c29538_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/smiley.jpeg,bin5,"['jug', 'pitcher (container)', 'flowerpot', 'vase']",fake,622e074fe98116c3
10281,2ed68ac9c200a034_m029b3_a51acb6a_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/a_ribbon_for_a.jpeg,bin4,['dice'],fake,2ed68ac9c200a034
10288,1e74328369e70739,original/images/OpenImages/1e74328369e70739.jpg,,['grapefruit'],real,
10294,e3be2c967e5af1e5_m01dwsz_6beb362e_OpenImages_OpenJourney,p2p/OpenImages/SDv4/mint.jpeg,bin5,['waffle'],fake,e3be2c967e5af1e5
10298,b281c337a69f4e52_m02vqfm_b5bd6eee_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/on_a_windy_day.jpeg,bin4,"['coffee (drink)', 'human body', 'saucer', 'coffee cup', 'tea']",fake,b281c337a69f4e52
10305,77342c4f2ac0f91b_m09ddx_3abe9daf_OpenImages_OpenJourney,p2p/OpenImages/SDv4/a_gamer_playing_with.jpeg,bin4,"['goose', 'duck', 'swan']",fake,77342c4f2ac0f91b
10323,b22737782d386723_m0283dt1_76e9604d_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/flock.jpeg,bin3,"['human ear', 'swimwear', 'human mouth']",fake,b22737782d386723
10329,16af0e13b34bbe4d_m09qck_408e71c3_OpenImages_OpenJourney,p2p/OpenImages/SDv4/couple.jpeg,bin3,['banana'],fake,16af0e13b34bbe4d
10347,e3be2c967e5af1e5_m01dwsz_67d03c6a_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/flowers.jpeg,bin5,['waffle'],fake,e3be2c967e5af1e5
10363,55917f4c7f266f73_m0k1tl_e4400383_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/on_a_snowy_day.jpeg,bin3,['pen'],fake,55917f4c7f266f73
10378,57d9906180d7a87d,original/images/OpenImages/57d9906180d7a87d.jpg,,"['surfboard', 'swimwear']",real,
10384,a29e85514998dff0_m0hqkz_61ba6c74_OpenImages_OpenJourney,p2p/OpenImages/SDv4/busy.jpeg,bin2,"['bowl', 'orange (fruit)', 'grapefruit', 'apple']",fake,a29e85514998dff0
10385,08e0a62e92643799_m0138tl_26a3f880_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/and_white.jpeg,bin4,['toy'],fake,08e0a62e92643799
10387,5a639b9ea7739f07_m0jg57_821e759f_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/chocolate_chip_brownies.jpeg,bin5,"['tomato', 'bell pepper']",fake,5a639b9ea7739f07
10393,4f104caa8ad41cdf_m0hnyx_149d2b7b_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/middle-aged_man.jpeg,bin2,['pastry'],fake,4f104caa8ad41cdf
10394,0ab25a872a3a628f_m0cmx8_af6764aa_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/shicanco.jpeg,bin4,['spoon'],fake,0ab25a872a3a628f
10397,2646412c48fa2d2f_m015wgc_8989b74b_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/on_a_mountain_trail.jpeg,bin4,['croissant'],fake,2646412c48fa2d2f
10428,701d9f182fd8b979_m02p5f1q_9e17ec66_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/on_a_foggy_day.jpeg,bin5,"['coffee cup', 'bowl', 'mixing bowl']",fake,701d9f182fd8b979
10431,fdc74a42fdd67589_m02vqfm_8d96e07d_OpenImages_StableDiffusion_XL,p2p/ADE20K/SDv4/mountain.jpeg,bin5,"['saucer', 'coffee cup', 'coffee (drink)']",fake,fdc74a42fdd67589
10446,b99df92d7b79dec8,original/images/OpenImages/b99df92d7b79dec8.jpg,,"['spoon', 'coffee cup', 'drink']",real,
10479,3928a399e08e1758_m026qbn5_ca01207e_OpenImages_StableDiffusion_XL,p2p/CelebAHQ/SDv4/watch.jpeg,bin3,"['pillow', 'studio couch', 'couch']",fake,3928a399e08e1758
10483,409fb6aa7a58f7fc_m0k5j_411c0b20_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/with_a_picture_of_a_gamer_winning_a_game_on_the_monitor.jpeg,bin5,['aircraft'],fake,409fb6aa7a58f7fc
10490,622e074fe98116c3_m054fyh_82839786_OpenImages_OpenJourney,p2p/OpenImages/SDv4/dancing.jpeg,bin5,"['jug', 'pitcher (container)', 'flowerpot', 'vase']",fake,622e074fe98116c3
10520,e3ca7de8aa638f6a_m0cmx8_366190d0_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/in_a_large_ocean-themed_tank.jpeg,bin3,"['spoon', 'coffee (drink)', 'saucer', 'drink', 'bottle', 'coffee cup', 'tea']",fake,e3ca7de8aa638f6a
10556,fb43156f7d0a6b94_m0_cp5_db7865ec_OpenImages_OpenJourney,p2p/OpenImages/SDv4/morning_glories.jpeg,bin1,"['platter', 'oyster']",fake,fb43156f7d0a6b94
10557,38c6a73c3e1fc3d2_m02dl1y_dd1a6ddc_OpenImages_OpenJourney,p2p/OpenImages/SDv4/collage.jpeg,bin3,"['cowboy hat', 'hat']",fake,38c6a73c3e1fc3d2
10575,b755836a8af2024b,original/images/OpenImages/b755836a8af2024b.jpg,,['balloon'],real,
10604,5e25bb93819d7e8e_m06mf6_73d67b14_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/members.jpeg,bin5,['rabbit'],fake,5e25bb93819d7e8e
10622,91326dc604d416d7_m025rp___1089e465_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/a_container_in.jpeg,bin2,['cowboy hat'],fake,91326dc604d416d7
10631,492df4450b7893d9_m08pbxl_7c67d977_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/under_a_thunderstorm.jpeg,bin5,"['monkey', 'carnivore']",fake,492df4450b7893d9
10633,5cdac0d67970161d,original/images/OpenImages/5cdac0d67970161d.jpg,,"['shorts', 'sock']",real,
10635,b2a369f311184a17_m09csl_a810f93f_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/thunderstorm_in_a_monsoon-like.jpeg,bin1,"['eagle', 'raven']",fake,b2a369f311184a17
10675,c6d4685fc6df6d16_m07j87_e0dab977_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/protestors.jpeg,bin4,['tomato'],fake,c6d4685fc6df6d16
10717,74563583796dcea3,original/images/OpenImages/74563583796dcea3.jpg,,['monkey'],real,
10719,1c68ec73964a0332_m01x_v_5a8585bc_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/donut.jpeg,bin4,['camel'],fake,1c68ec73964a0332
10725,addd2b526748b761_m025rp___2f4e6452_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/damaged.jpeg,bin4,"['cowboy hat', 'fedora']",fake,addd2b526748b761
10730,e16d9f29e2462eea_m01fb_0_baa743c5_OpenImages_OpenJourney,p2p/OpenImages/SDv4/on_a_sunny_day.jpeg,bin4,"['bagel', 'doughnut']",fake,e16d9f29e2462eea
10755,9c226d0fe33db772_m06m11_bf150c2d_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/on_a_laptop.jpeg,bin4,['rose'],fake,9c226d0fe33db772
10789,4e9df759ce180a15_m01226z_05483c8a_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/on_a_mountain_trail.jpeg,bin1,"['woman', 'football']",fake,4e9df759ce180a15
10805,eea67dd864586c56_m0342h_e1b88dba_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/brightly_colored.jpeg,bin3,"['person', 'guitar']",fake,eea67dd864586c56
10811,14a839093eaba2d3_m02p3w7d_75aa45ce_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/giraffes.jpeg,bin3,['roller skates'],fake,14a839093eaba2d3
10812,28d5b8a619808f60,original/images/OpenImages/28d5b8a619808f60.jpg,,['flower'],real,
10818,802539e8caa1611d,original/images/OpenImages/802539e8caa1611d.jpg,,"['car', 'vehicle registration plate']",real,
10826,f722edf6695264e1_m03q5c7_2c3bcf3d_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/at_dawn.jpeg,bin3,"['teapot', 'mug', 'kettle', 'saucer', 'coffee cup']",fake,f722edf6695264e1
10830,2ab74cc6cebb34d4_m03bk1_a6a7b405_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/plums.jpeg,bin4,['giraffe'],fake,2ab74cc6cebb34d4
10832,6d1bfe7adfaf407d_m01nkt_7df09d42_OpenImages_OpenJourney,p2p/OpenImages/SDv4/a_dolphin_sighting.jpeg,bin4,"['hamburger', 'cheese']",fake,6d1bfe7adfaf407d
10868,221b481a8ee7e11d_m0hqkz_23f53460_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/birthday_party.jpeg,bin5,"['grapefruit', 'lemon (plant)']",fake,221b481a8ee7e11d
10872,16af0e13b34bbe4d,original/images/OpenImages/16af0e13b34bbe4d.jpg,,['banana'],real,
10893,5de7fc6ecb724cff_m07mhn_86811b89_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/in_a_rainstorm.jpeg,bin2,"['tie', 'trousers']",fake,5de7fc6ecb724cff
10935,77342c4f2ac0f91b_m0dftk_a7d1e762_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/with_a_content_face.jpeg,bin2,"['goose', 'duck', 'swan']",fake,77342c4f2ac0f91b
10975,3fc30c8644f09b0f_m0h2r6_8c7574c2_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/sculptures.jpeg,bin5,"['truck', 'van', 'ambulance']",fake,3fc30c8644f09b0f
10978,eea67dd864586c56,original/images/OpenImages/eea67dd864586c56.jpg,,"['person', 'guitar']",real,
10988,3d37a6b6be146c12_m03fwl_a0fbb0f8_OpenImages_OpenJourney,p2p/OpenImages/SDv4/ice_cream.jpeg,bin1,['goat'],fake,3d37a6b6be146c12
10989,58d5304378bd430b_m084zz_caeabb80_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/on_a_rainy_day.jpeg,bin5,"['shark', 'whale']",fake,58d5304378bd430b
11002,86401ad43b4f7652_m0cnyhnx_ca4b7e93_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/thunderstorm_surrounding_it.jpeg,bin5,"['horse', 'bull']",fake,86401ad43b4f7652
11009,5e25bb93819d7e8e_m06mf6_73d67b14_OpenImages_OpenJourney,p2p/OpenImages/SDv4/with_the_ocean_in_the_background.jpeg,bin5,['rabbit'],fake,5e25bb93819d7e8e
11015,c6d4685fc6df6d16_m07j87_a699a844_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/on.jpeg,bin3,['tomato'],fake,c6d4685fc6df6d16
11030,0ab071932a440ed7_m0hnyx_e01b6c30_OpenImages_OpenJourney,p2p/OpenImages/SDv4/lips.jpeg,bin1,"['pastry', 'pizza']",fake,0ab071932a440ed7
11060,ee2687b634bb8fbe_m015wgc_8e34bbc2_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/8.jpeg,bin2,"['croissant', 'bread']",fake,ee2687b634bb8fbe
11082,a273f504b47d0670_m01yrx_7e16ca94_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/on_a_snowy_day.jpeg,bin5,"['carnivore', 'cat']",fake,a273f504b47d0670
11126,58d5304378bd430b_m0by6g_3af5152a_OpenImages_OpenJourney,p2p/OpenImages/SDv4/modern.jpeg,bin5,"['shark', 'whale']",fake,58d5304378bd430b
11136,8e164d1a6f6edbf4_m01f91__4f6b7a78_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/on_a_rainy_day.jpeg,bin4,['pretzel'],fake,8e164d1a6f6edbf4
11151,27ba2858e4182e7b_m01m2v_85efd8b1_OpenImages_Kandinsky_2_2,"p2p/OpenImages/SDv4/porcupine_______+++
.jpeg",bin3,"['computer keyboard', 'laptop']",fake,27ba2858e4182e7b
11167,eab69fe27b0d1b84,original/images/OpenImages/eab69fe27b0d1b84.jpg,,['reptile'],real,
11185,a83f96e6a35124c7_m084zz_6016eb19_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/clear.jpeg,bin2,"['fish', 'whale', 'dolphin']",fake,a83f96e6a35124c7
11191,1993005e3e47a261_m02p0tk3_762e81a4_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/skiing_down.jpeg,bin2,"['jeans', 'trousers', 'human body']",fake,1993005e3e47a261
11215,0650a130d7f707b5_m09b5t_6a5a25e0_OpenImages_OpenJourney,p2p/OpenImages/SDv4/sleek.jpeg,bin4,"['turkey', 'chicken']",fake,0650a130d7f707b5
11234,2ab74cc6cebb34d4_m03bk1_a6a7b405_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/a_coffee_mug.jpeg,bin4,['giraffe'],fake,2ab74cc6cebb34d4
11254,ef1c92617f2a63e3_m03bt1vf_afcadf69_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/on_a_stormy_day.jpeg,bin3,['woman'],fake,ef1c92617f2a63e3
11266,74563583796dcea3_m08pbxl_b579067d_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/hospital_bed.jpeg,bin5,['monkey'],fake,74563583796dcea3
11269,e3ca083901d78d37_m03fwl_e729982c_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/gray.jpeg,bin3,"['sheep', 'goat']",fake,e3ca083901d78d37
11316,9cb33c4f6356a3c5_m01nkt_e636de35_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/on_a_hot_day.jpeg,bin1,"['pizza', 'cheese']",fake,9cb33c4f6356a3c5
11322,abed8a82f3e24f22,original/images/OpenImages/abed8a82f3e24f22.jpg,,"['coffee (drink)', 'saucer', 'drink', 'coffee cup', 'tea']",real,
11348,175d58a18a0bd278_m09ddx_efae63ef_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/slippery.jpeg,bin4,"['goose', 'duck']",fake,175d58a18a0bd278
